stimmbezirk,stimmbezirkNr,partei,listenNr,stimmen,erreichterPlatz
Stimmbezirk 04,4,Grüne,2,70,5
Stimmbezirk 04,4,Grüne,3,83,3
Stimmbezirk 04,4,Grüne,4,75,4
Stimmbezirk 04,4,Grüne,5,59,7
Stimmbezirk 04,4,Grüne,6,85,2
Stimmbezirk 04,4,Grüne,7,51,8
Stimmbezirk 04,4,Grüne,8,64,6
Stimmbezirk 04,4,Grüne,9,43,13
Stimmbezirk 04,4,Grüne,10,40,14
Stimmbezirk 04,4,Grüne,11,48,10
Stimmbezirk 04,4,Grüne,12,33,22
Stimmbezirk 04,4,Grüne,13,33,23
Stimmbezirk 04,4,Grüne,14,31,24
Stimmbezirk 04,4,Grüne,15,39,16
Stimmbezirk 04,4,Grüne,16,37,18
Stimmbezirk 04,4,Grüne,17,39,17
Stimmbezirk 04,4,Grüne,18,48,11
Stimmbezirk 04,4,Grüne,19,46,12
Stimmbezirk 04,4,Grüne,20,37,19
Stimmbezirk 04,4,Grüne,21,28,29
Stimmbezirk 04,4,Grüne,22,35,20
Stimmbezirk 04,4,Grüne,23,31,25
Stimmbezirk 04,4,Grüne,24,29,28
Stimmbezirk 04,4,Grüne,25,30,27
Stimmbezirk 04,4,Grüne,26,40,15
Stimmbezirk 04,4,Grüne,27,31,26
Stimmbezirk 04,4,Grüne,28,27,30
Stimmbezirk 04,4,Grüne,29,49,9
Stimmbezirk 04,4,Grüne,30,34,21
Stimmbezirk 04,4,SPD,1,128,1
Stimmbezirk 04,4,SPD,2,55,6
Stimmbezirk 04,4,SPD,3,75,2
Stimmbezirk 04,4,SPD,4,57,4
Stimmbezirk 04,4,SPD,5,50,9
Stimmbezirk 04,4,SPD,6,56,5
Stimmbezirk 04,4,SPD,7,52,7
Stimmbezirk 04,4,SPD,8,40,13
Stimmbezirk 04,4,SPD,9,59,3
Stimmbezirk 04,4,SPD,10,43,12
Stimmbezirk 04,4,SPD,11,51,8
Stimmbezirk 04,4,SPD,12,37,18
Stimmbezirk 04,4,SPD,13,36,23
Stimmbezirk 04,4,SPD,14,34,26
Stimmbezirk 04,4,SPD,15,44,10
Stimmbezirk 04,4,SPD,16,37,19
Stimmbezirk 04,4,SPD,17,37,20
Stimmbezirk 04,4,SPD,18,40,14
Stimmbezirk 04,4,SPD,19,37,21
Stimmbezirk 04,4,SPD,20,38,16
Stimmbezirk 04,4,SPD,21,44,11
Stimmbezirk 04,4,SPD,22,38,17
Stimmbezirk 04,4,SPD,23,36,24
Stimmbezirk 04,4,SPD,24,32,28
Stimmbezirk 04,4,SPD,25,35,25
Stimmbezirk 04,4,SPD,26,34,27
Stimmbezirk 04,4,SPD,27,31,30
Stimmbezirk 04,4,SPD,28,32,29
Stimmbezirk 04,4,SPD,29,40,15
Stimmbezirk 04,4,SPD,30,37,22
Stimmbezirk 04,4,FDP,1,41,5
Stimmbezirk 04,4,FDP,2,56,1
Stimmbezirk 04,4,FDP,3,47,4
Stimmbezirk 04,4,FDP,4,51,3
Stimmbezirk 04,4,FDP,5,39,6
Stimmbezirk 04,4,FDP,6,55,2
Stimmbezirk 04,4,FDP,7,26,9
Stimmbezirk 04,4,FDP,8,29,7
Stimmbezirk 04,4,FDP,9,29,8
Stimmbezirk 04,4,FDP,10,18,12
Stimmbezirk 04,4,FDP,11,23,11
Stimmbezirk 04,4,FDP,12,25,10
Stimmbezirk 04,4,FDP,13,18,13
Stimmbezirk 04,4,FDP,14,12,16
Stimmbezirk 04,4,FDP,15,15,14
Stimmbezirk 04,4,FDP,16,12,17
Stimmbezirk 04,4,FDP,17,11,18
Stimmbezirk 04,4,FDP,18,8,20
Stimmbezirk 04,4,FDP,19,14,15
Stimmbezirk 04,4,FDP,20,11,19
Stimmbezirk 04,4,FDP,21,8,21
Stimmbezirk 05,5,CSU,1,80,1
Stimmbezirk 05,5,CSU,2,62,5
Stimmbezirk 05,5,CSU,3,68,3
Stimmbezirk 05,5,CSU,4,73,2
Stimmbezirk 05,5,CSU,5,65,4
Stimmbezirk 05,5,CSU,6,58,7
Stimmbezirk 05,5,CSU,7,55,12
Stimmbezirk 05,5,CSU,8,56,11
Stimmbezirk 05,5,CSU,9,58,8
Stimmbezirk 05,5,CSU,10,60,6
Stimmbezirk 05,5,CSU,11,44,18
Stimmbezirk 05,5,CSU,12,45,17
Stimmbezirk 05,5,CSU,13,38,21
Stimmbezirk 05,5,CSU,14,40,19
Stimmbezirk 05,5,CSU,15,58,9
Stimmbezirk 05,5,CSU,16,51,14
Stimmbezirk 05,5,CSU,17,40,20
Stimmbezirk 05,5,CSU,18,51,15
Stimmbezirk 05,5,CSU,19,38,22
Stimmbezirk 05,5,CSU,20,46,16
Stimmbezirk 05,5,CSU,21,34,27
Stimmbezirk 05,5,CSU,22,36,26
Stimmbezirk 05,5,CSU,23,30,29
Stimmbezirk 05,5,CSU,24,38,23
Stimmbezirk 05,5,CSU,25,58,10
Stimmbezirk 05,5,CSU,26,54,13
Stimmbezirk 05,5,CSU,27,28,30
Stimmbezirk 05,5,CSU,28,38,24
Stimmbezirk 05,5,CSU,29,33,28
Stimmbezirk 05,5,CSU,30,37,25
Stimmbezirk 05,5,FW,1,52,1
Stimmbezirk 05,5,FW,2,24,4
Stimmbezirk 05,5,FW,3,30,3
Stimmbezirk 05,5,FW,4,22,5
Stimmbezirk 05,5,FW,5,38,2
Stimmbezirk 05,5,FW,6,13,15
Stimmbezirk 05,5,FW,7,16,7
Stimmbezirk 05,5,FW,8,15,10
Stimmbezirk 05,5,FW,9,16,8
Stimmbezirk 05,5,FW,10,12,19
Stimmbezirk 05,5,FW,11,13,16
Stimmbezirk 05,5,FW,12,12,20
Stimmbezirk 05,5,FW,13,11,22
Stimmbezirk 05,5,FW,14,11,23
Stimmbezirk 05,5,FW,15,16,9
Stimmbezirk 05,5,FW,16,14,11
Stimmbezirk 05,5,FW,17,11,24
Stimmbezirk 05,5,FW,18,14,12
Stimmbezirk 05,5,FW,19,12,21
Stimmbezirk 05,5,FW,20,14,13
Stimmbezirk 05,5,FW,21,13,17
Stimmbezirk 05,5,FW,22,11,25
Stimmbezirk 05,5,FW,23,14,14
Stimmbezirk 05,5,FW,24,11,26
Stimmbezirk 05,5,FW,25,11,27
Stimmbezirk 05,5,FW,26,10,29
Stimmbezirk 05,5,FW,27,10,30
Stimmbezirk 05,5,FW,28,17,6
Stimmbezirk 05,5,FW,29,11,28
Stimmbezirk 05,5,FW,30,13,18
Stimmbezirk 05,5,Grüne,1,90,1
Stimmbezirk 05,5,Grüne,2,66,6
Stimmbezirk 05,5,Grüne,3,72,3
Stimmbezirk 05,5,Grüne,4,78,2
Stimmbezirk 05,5,Grüne,5,64,7
Stimmbezirk 05,5,Grüne,6,63,8
Stimmbezirk 05,5,Grüne,7,72,4
Stimmbezirk 05,5,Grüne,8,70,5
Stimmbezirk 05,5,Grüne,9,48,10
Stimmbezirk 05,5,Grüne,10,41,15
Stimmbezirk 05,5,Grüne,11,44,14
Stimmbezirk 05,5,Grüne,12,37,23
Stimmbezirk 05,5,Grüne,13,41,16
Stimmbezirk 05,5,Grüne,14,40,19
Stimmbezirk 05,5,Grüne,15,45,12
Stimmbezirk 05,5,Grüne,16,36,26
Stimmbezirk 05,5,Grüne,17,41,17
Stimmbezirk 05,5,Grüne,18,40,20
Stimmbezirk 05,5,Grüne,19,51,9
Stimmbezirk 05,5,Grüne,20,46,11
Stimmbezirk 05,5,Grüne,21,35,28
Stimmbezirk 05,5,Grüne,22,37,24
Stimmbezirk 05,5,Grüne,23,40,21
Stimmbezirk 05,5,Grüne,24,41,18
Stimmbezirk 05,5,Grüne,25,45,13
Stimmbezirk 05,5,Grüne,26,39,22
Stimmbezirk 05,5,Grüne,27,36,27
Stimmbezirk 05,5,Grüne,28,28,30
Stimmbezirk 05,5,Grüne,29,37,25
Stimmbezirk 05,5,Grüne,30,35,29
Stimmbezirk 05,5,SPD,1,118,1
Stimmbezirk 05,5,SPD,2,52,5
Stimmbezirk 05,5,SPD,3,74,2
Stimmbezirk 05,5,SPD,4,50,6
Stimmbezirk 05,5,SPD,5,68,3
Stimmbezirk 05,5,SPD,6,54,4
Stimmbezirk 05,5,SPD,7,40,9
Stimmbezirk 05,5,SPD,8,36,12
Stimmbezirk 05,5,SPD,9,43,8
Stimmbezirk 05,5,SPD,10,33,16
Stimmbezirk 05,5,SPD,11,48,7
Stimmbezirk 05,5,SPD,12,31,20
Stimmbezirk 05,5,SPD,13,37,11
Stimmbezirk 05,5,SPD,14,29,26
Stimmbezirk 05,5,SPD,15,38,10
Stimmbezirk 05,5,SPD,16,31,21
Stimmbezirk 05,5,SPD,17,34,14
Stimmbezirk 05,5,SPD,18,27,30
Stimmbezirk 05,5,SPD,19,35,13
Stimmbezirk 05,5,SPD,20,31,22
Stimmbezirk 05,5,SPD,21,32,18
Stimmbezirk 05,5,SPD,22,33,17
Stimmbezirk 05,5,SPD,23,31,23
Stimmbezirk 05,5,SPD,24,31,24
Stimmbezirk 05,5,SPD,25,31,25
Stimmbezirk 05,5,SPD,26,29,27
Stimmbezirk 05,5,SPD,27,32,19
Stimmbezirk 05,5,SPD,28,28,28
Stimmbezirk 05,5,SPD,29,34,15
Stimmbezirk 05,5,SPD,30,28,29
Stimmbezirk 05,5,FDP,1,38,1
Stimmbezirk 05,5,FDP,2,38,2
Stimmbezirk 05,5,FDP,3,22,5
Stimmbezirk 05,5,FDP,4,27,4
Stimmbezirk 05,5,FDP,5,22,6
Stimmbezirk 05,5,FDP,6,34,3
Stimmbezirk 05,5,FDP,7,19,8
Stimmbezirk 05,5,FDP,8,19,9
Stimmbezirk 05,5,FDP,9,20,7
Stimmbezirk 05,5,FDP,10,12,10
Stimmbezirk 05,5,FDP,11,9,14
Stimmbezirk 05,5,FDP,12,9,15
Stimmbezirk 05,5,FDP,13,9,16
Stimmbezirk 05,5,FDP,14,9,17
Stimmbezirk 05,5,FDP,15,9,18
Stimmbezirk 05,5,FDP,16,10,12
Stimmbezirk 05,5,FDP,17,12,11
Stimmbezirk 05,5,FDP,18,8,19
Stimmbezirk 05,5,FDP,19,10,13
Stimmbezirk 05,5,FDP,20,7,21
Stimmbezirk 05,5,FDP,21,8,20
Stimmbezirk 06,6,CSU,1,141,1
Stimmbezirk 06,6,CSU,2,93,6
Stimmbezirk 06,6,CSU,3,97,4
Stimmbezirk 06,6,CSU,4,100,3
Stimmbezirk 06,6,CSU,5,89,7
Stimmbezirk 06,6,CSU,6,71,13
Stimmbezirk 06,6,CSU,7,68,15
Stimmbezirk 06,6,CSU,8,68,16
Stimmbezirk 06,6,CSU,9,82,9
Stimmbezirk 06,6,CSU,10,66,19
Stimmbezirk 06,6,CSU,11,56,23
Stimmbezirk 06,6,CSU,12,79,10
Stimmbezirk 06,6,CSU,13,75,11
Stimmbezirk 06,6,CSU,14,68,17
Stimmbezirk 06,6,CSU,15,95,5
Stimmbezirk 06,6,CSU,16,70,14
Stimmbezirk 06,6,CSU,17,75,12
Stimmbezirk 06,6,CSU,18,88,8
Stimmbezirk 06,6,CSU,19,68,18
Stimmbezirk 06,6,CSU,20,63,20
Stimmbezirk 06,6,CSU,21,58,22
Stimmbezirk 06,6,CSU,22,46,29
Stimmbezirk 06,6,CSU,23,45,30
Stimmbezirk 06,6,CSU,24,47,28
Stimmbezirk 06,6,CSU,25,109,2
Stimmbezirk 06,6,CSU,26,63,21
Stimmbezirk 06,6,CSU,27,51,27
Stimmbezirk 06,6,CSU,28,56,24
Stimmbezirk 06,6,CSU,29,53,26
Stimmbezirk 06,6,CSU,30,55,25
Stimmbezirk 06,6,FW,1,79,2
Stimmbezirk 06,6,FW,2,41,5
Stimmbezirk 06,6,FW,3,56,4
Stimmbezirk 06,6,FW,4,30,9
Stimmbezirk 06,6,FW,5,98,1
Stimmbezirk 06,6,FW,6,27,13
Stimmbezirk 06,6,FW,7,25,19
Stimmbezirk 06,6,FW,8,27,14
Stimmbezirk 06,6,FW,9,27,15
Stimmbezirk 06,6,FW,10,27,16
Stimmbezirk 06,6,FW,11,30,10
Stimmbezirk 06,6,FW,12,27,17
Stimmbezirk 06,6,FW,13,21,25
Stimmbezirk 06,6,FW,14,37,6
Stimmbezirk 06,6,FW,15,20,28
Stimmbezirk 06,6,FW,16,24,20
Stimmbezirk 06,6,FW,17,18,29
Stimmbezirk 06,6,FW,18,31,8
Stimmbezirk 06,6,FW,19,22,22
Stimmbezirk 06,6,FW,20,29,12
Stimmbezirk 06,6,FW,21,18,30
Stimmbezirk 06,6,FW,22,21,26
Stimmbezirk 06,6,FW,23,24,21
Stimmbezirk 06,6,FW,24,37,7
Stimmbezirk 06,6,FW,25,22,23
Stimmbezirk 06,6,FW,26,27,18
Stimmbezirk 06,6,FW,27,22,24
Stimmbezirk 06,6,FW,28,30,11
Stimmbezirk 06,6,FW,29,21,27
Stimmbezirk 06,6,FW,30,61,3
Stimmbezirk 06,6,Grüne,1,82,1
Stimmbezirk 06,6,Grüne,2,74,3
Stimmbezirk 06,6,Grüne,3,74,4
Stimmbezirk 06,6,Grüne,4,79,2
Stimmbezirk 06,6,Grüne,5,66,6
Stimmbezirk 06,6,Grüne,6,55,8
Stimmbezirk 06,6,Grüne,7,66,7
Stimmbezirk 06,6,Grüne,8,74,5
Stimmbezirk 06,6,Grüne,9,52,12
Stimmbezirk 06,6,Grüne,10,53,11
Stimmbezirk 06,6,Grüne,11,54,10
Stimmbezirk 06,6,Grüne,12,42,26
Stimmbezirk 06,6,Grüne,13,52,13
Stimmbezirk 06,6,Grüne,14,42,27
Stimmbezirk 06,6,Grüne,15,42,28
Stimmbezirk 06,6,Grüne,16,41,30
Stimmbezirk 06,6,Grüne,17,46,20
Stimmbezirk 06,6,Grüne,18,49,16
Stimmbezirk 06,6,Grüne,19,55,9
Stimmbezirk 06,6,Grüne,20,48,17
Stimmbezirk 06,6,Grüne,21,42,29
Stimmbezirk 06,6,Grüne,22,43,25
Stimmbezirk 06,6,Grüne,23,47,18
Stimmbezirk 06,6,Grüne,24,47,19
Stimmbezirk 06,6,Grüne,25,46,21
Stimmbezirk 06,6,Grüne,26,46,22
Stimmbezirk 06,6,Grüne,27,44,23
Stimmbezirk 06,6,Grüne,28,44,24
Stimmbezirk 06,6,Grüne,29,51,15
Stimmbezirk 06,6,Grüne,30,52,14
Stimmbezirk 06,6,SPD,1,146,1
Stimmbezirk 06,6,SPD,2,60,4
Stimmbezirk 06,6,SPD,3,79,2
Stimmbezirk 06,6,SPD,4,48,7
Stimmbezirk 06,6,SPD,5,66,3
Stimmbezirk 06,6,SPD,6,60,5
Stimmbezirk 06,6,SPD,7,45,9
Stimmbezirk 06,6,SPD,8,49,6
Stimmbezirk 06,6,SPD,9,37,12
Stimmbezirk 06,6,SPD,10,39,11
Stimmbezirk 06,6,SPD,11,47,8
Stimmbezirk 06,6,SPD,12,29,17
Stimmbezirk 06,6,SPD,13,28,18
Stimmbezirk 06,6,SPD,14,31,15
Stimmbezirk 06,6,SPD,15,41,10
Stimmbezirk 06,6,SPD,16,32,14
Stimmbezirk 06,6,SPD,17,26,20
Stimmbezirk 06,6,SPD,18,26,21
Stimmbezirk 06,6,SPD,19,27,19
Stimmbezirk 06,6,SPD,20,26,22
Stimmbezirk 06,6,SPD,21,24,24
Stimmbezirk 06,6,SPD,22,31,16
Stimmbezirk 06,6,SPD,23,22,27
Stimmbezirk 06,6,SPD,24,23,26
Stimmbezirk 06,6,SPD,25,18,29
Stimmbezirk 06,6,SPD,26,24,25
Stimmbezirk 06,6,SPD,27,18,30
Stimmbezirk 06,6,SPD,28,19,28
Stimmbezirk 06,6,SPD,29,25,23
Stimmbezirk 06,6,SPD,30,34,13
Stimmbezirk 06,6,FDP,1,42,2
Stimmbezirk 06,6,FDP,2,33,5
Stimmbezirk 06,6,FDP,3,35,3
Stimmbezirk 06,6,FDP,4,35,4
Stimmbezirk 06,6,FDP,5,29,6
Stimmbezirk 06,6,FDP,6,57,1
Stimmbezirk 06,6,FDP,7,23,8
Stimmbezirk 06,6,FDP,8,22,9
Stimmbezirk 06,6,FDP,9,28,7
Stimmbezirk 06,6,FDP,10,20,10
Stimmbezirk 06,6,FDP,11,15,13
Stimmbezirk 06,6,FDP,12,16,11
Stimmbezirk 06,6,FDP,13,9,21
Stimmbezirk 06,6,FDP,14,16,12
Stimmbezirk 06,6,FDP,15,10,17
Stimmbezirk 06,6,FDP,16,10,18
Stimmbezirk 06,6,FDP,17,11,14
Stimmbezirk 06,6,FDP,18,11,15
Stimmbezirk 06,6,FDP,19,10,19
Stimmbezirk 06,6,FDP,20,11,16
Stimmbezirk 06,6,FDP,21,10,20
Stimmbezirk 07,7,CSU,1,179,1
Stimmbezirk 07,7,CSU,2,115,4
Stimmbezirk 07,7,CSU,3,140,2
Stimmbezirk 07,7,CSU,4,116,3
Stimmbezirk 07,7,CSU,5,111,6
Stimmbezirk 07,7,CSU,6,84,14
Stimmbezirk 07,7,CSU,7,82,15
Stimmbezirk 07,7,CSU,8,100,7
Stimmbezirk 07,7,CSU,9,96,9
Stimmbezirk 07,7,CSU,10,85,12
Stimmbezirk 07,7,CSU,11,70,20
Stimmbezirk 07,7,CSU,12,70,21
Stimmbezirk 07,7,CSU,13,68,23
Stimmbezirk 07,7,CSU,14,95,10
Stimmbezirk 07,7,CSU,15,115,5
Stimmbezirk 07,7,CSU,16,79,16
Stimmbezirk 07,7,CSU,17,71,19
Stimmbezirk 07,7,CSU,18,92,11
Stimmbezirk 07,7,CSU,19,85,13
Stimmbezirk 07,7,CSU,20,73,18
Stimmbezirk 07,7,CSU,21,65,24
Stimmbezirk 07,7,CSU,22,61,28
Stimmbezirk 07,7,CSU,23,60,29
Stimmbezirk 07,7,CSU,24,59,30
Stimmbezirk 07,7,CSU,25,97,8
Stimmbezirk 07,7,CSU,26,74,17
Stimmbezirk 07,7,CSU,27,62,27
Stimmbezirk 07,7,CSU,28,64,25
Stimmbezirk 07,7,CSU,29,64,26
Stimmbezirk 07,7,CSU,30,69,22
Stimmbezirk 07,7,FW,1,57,4
Stimmbezirk 07,7,FW,2,68,2
Stimmbezirk 07,7,FW,3,46,5
Stimmbezirk 07,7,FW,4,30,6
Stimmbezirk 07,7,FW,5,84,1
Stimmbezirk 07,7,FW,6,27,8
Stimmbezirk 07,7,FW,7,24,10
Stimmbezirk 07,7,FW,8,21,17
Stimmbezirk 07,7,FW,9,20,23
Stimmbezirk 07,7,FW,10,21,18
Stimmbezirk 07,7,FW,11,21,19
Stimmbezirk 07,7,FW,12,19,24
Stimmbezirk 07,7,FW,13,21,20
Stimmbezirk 07,7,FW,14,22,14
Stimmbezirk 07,7,FW,15,24,11
Stimmbezirk 07,7,FW,16,27,9
Stimmbezirk 07,7,FW,17,18,27
Stimmbezirk 07,7,FW,18,22,15
Stimmbezirk 07,7,FW,19,23,13
Stimmbezirk 07,7,FW,20,19,25
Stimmbezirk 07,7,FW,21,21,21
Stimmbezirk 07,7,FW,22,17,28
Stimmbezirk 07,7,FW,23,16,29
Stimmbezirk 07,7,FW,24,19,26
Stimmbezirk 07,7,FW,25,21,22
Stimmbezirk 07,7,FW,26,15,30
Stimmbezirk 07,7,FW,27,22,16
Stimmbezirk 07,7,FW,28,24,12
Stimmbezirk 07,7,FW,29,28,7
Stimmbezirk 07,7,FW,30,62,3
Stimmbezirk 07,7,Grüne,1,129,1
Stimmbezirk 07,7,Grüne,2,94,4
Stimmbezirk 07,7,Grüne,3,104,3
Stimmbezirk 07,7,Grüne,4,86,6
Stimmbezirk 07,7,Grüne,5,72,8
Stimmbezirk 07,7,Grüne,6,87,5
Stimmbezirk 07,7,Grüne,7,68,10
Stimmbezirk 07,7,Grüne,8,111,2
Stimmbezirk 07,7,Grüne,9,62,13
Stimmbezirk 07,7,Grüne,10,52,25
Stimmbezirk 07,7,Grüne,11,63,11
Stimmbezirk 07,7,Grüne,12,53,22
Stimmbezirk 07,7,Grüne,13,49,28
Stimmbezirk 07,7,Grüne,14,55,18
Stimmbezirk 07,7,Grüne,15,52,26
Stimmbezirk 07,7,Grüne,16,53,23
Stimmbezirk 07,7,Grüne,17,55,19
Stimmbezirk 07,7,Grüne,18,56,16
Stimmbezirk 07,7,Grüne,19,70,9
Stimmbezirk 07,7,Grüne,20,53,24
Stimmbezirk 07,7,Grüne,21,48,29
Stimmbezirk 07,7,Grüne,22,55,20
Stimmbezirk 07,7,Grüne,23,74,7
Stimmbezirk 07,7,Grüne,24,55,21
Stimmbezirk 07,7,Grüne,25,51,27
Stimmbezirk 07,7,Grüne,26,56,17
Stimmbezirk 07,7,Grüne,27,63,12
Stimmbezirk 07,7,Grüne,28,48,30
Stimmbezirk 07,7,Grüne,29,61,14
Stimmbezirk 07,7,Grüne,30,59,15
Stimmbezirk 07,7,SPD,1,149,1
Stimmbezirk 07,7,SPD,2,53,4
Stimmbezirk 07,7,SPD,3,83,2
Stimmbezirk 07,7,SPD,4,38,10
Stimmbezirk 07,7,SPD,5,61,3
Stimmbezirk 07,7,SPD,6,51,5
Stimmbezirk 07,7,SPD,7,45,7
Stimmbezirk 07,7,SPD,8,46,6
Stimmbezirk 07,7,SPD,9,37,12
Stimmbezirk 07,7,SPD,10,35,15
Stimmbezirk 07,7,SPD,11,38,11
Stimmbezirk 07,7,SPD,12,32,18
Stimmbezirk 07,7,SPD,13,36,13
Stimmbezirk 07,7,SPD,14,28,25
Stimmbezirk 07,7,SPD,15,41,9
Stimmbezirk 07,7,SPD,16,28,26
Stimmbezirk 07,7,SPD,17,35,16
Stimmbezirk 07,7,SPD,18,31,19
Stimmbezirk 07,7,SPD,19,25,30
Stimmbezirk 07,7,SPD,20,31,20
Stimmbezirk 07,7,SPD,21,27,28
Stimmbezirk 07,7,SPD,22,36,14
Stimmbezirk 07,7,SPD,23,29,21
Stimmbezirk 07,7,SPD,24,29,22
Stimmbezirk 07,7,SPD,25,29,23
Stimmbezirk 07,7,SPD,26,29,24
Stimmbezirk 07,7,SPD,27,26,29
Stimmbezirk 07,7,SPD,28,28,27
Stimmbezirk 07,7,SPD,29,34,17
Stimmbezirk 07,7,SPD,30,43,8
Stimmbezirk 07,7,FDP,1,37,3
Stimmbezirk 07,7,FDP,2,35,4
Stimmbezirk 07,7,FDP,3,34,5
Stimmbezirk 07,7,FDP,4,26,8
Stimmbezirk 07,7,FDP,5,28,6
Stimmbezirk 07,7,FDP,6,46,1
Stimmbezirk 07,7,FDP,7,22,9
Stimmbezirk 07,7,FDP,8,27,7
Stimmbezirk 07,7,FDP,9,39,2
Stimmbezirk 07,7,FDP,10,15,10
Stimmbezirk 07,7,FDP,11,10,13
Stimmbezirk 07,7,FDP,12,9,16
Stimmbezirk 07,7,FDP,13,10,14
Stimmbezirk 07,7,FDP,14,9,17
Stimmbezirk 07,7,FDP,15,9,18
Stimmbezirk 07,7,FDP,16,9,19
Stimmbezirk 07,7,FDP,17,9,20
Stimmbezirk 07,7,FDP,18,10,15
Stimmbezirk 07,7,FDP,19,12,11
Stimmbezirk 07,7,FDP,20,12,12
Stimmbezirk 07,7,FDP,21,9,21
Stimmbezirk 08,8,CSU,1,117,1
Stimmbezirk 08,8,CSU,2,65,9
Stimmbezirk 08,8,CSU,3,73,6
Stimmbezirk 08,8,CSU,4,83,4
Stimmbezirk 08,8,CSU,5,87,2
Stimmbezirk 08,8,CSU,6,50,20
Stimmbezirk 08,8,CSU,7,56,17
Stimmbezirk 08,8,CSU,8,59,15
Stimmbezirk 08,8,CSU,9,64,10
Stimmbezirk 08,8,CSU,10,80,5
Stimmbezirk 08,8,CSU,11,51,19
Stimmbezirk 08,8,CSU,12,60,13
Stimmbezirk 08,8,CSU,13,45,24
Stimmbezirk 08,8,CSU,14,63,11
Stimmbezirk 08,8,CSU,15,84,3
Stimmbezirk 08,8,CSU,16,61,12
Stimmbezirk 08,8,CSU,17,57,16
Stimmbezirk 08,8,CSU,18,72,7
Stimmbezirk 08,8,CSU,19,60,14
Stimmbezirk 08,8,CSU,20,54,18
Stimmbezirk 08,8,CSU,21,48,22
Stimmbezirk 08,8,CSU,22,43,25
Stimmbezirk 08,8,CSU,23,43,26
Stimmbezirk 08,8,CSU,24,43,27
Stimmbezirk 08,8,CSU,25,70,8
Stimmbezirk 08,8,CSU,26,50,21
Stimmbezirk 08,8,CSU,27,48,23
Stimmbezirk 08,8,CSU,28,42,28
Stimmbezirk 08,8,CSU,29,35,30
Stimmbezirk 08,8,CSU,30,38,29
Stimmbezirk 08,8,FW,1,46,2
Stimmbezirk 08,8,FW,2,41,4
Stimmbezirk 08,8,FW,3,40,5
Stimmbezirk 08,8,FW,4,32,8
Stimmbezirk 08,8,FW,5,68,1
Stimmbezirk 08,8,FW,6,32,9
Stimmbezirk 08,8,FW,7,32,10
Stimmbezirk 08,8,FW,8,30,11
Stimmbezirk 08,8,FW,9,30,12
Stimmbezirk 08,8,FW,10,29,15
Stimmbezirk 08,8,FW,11,33,7
Stimmbezirk 08,8,FW,12,26,21
Stimmbezirk 08,8,FW,13,27,20
Stimmbezirk 08,8,FW,14,26,22
Stimmbezirk 08,8,FW,15,29,16
Stimmbezirk 08,8,FW,16,30,13
Stimmbezirk 08,8,FW,17,26,23
Stimmbezirk 08,8,FW,18,34,6
Stimmbezirk 08,8,FW,19,26,24
Stimmbezirk 08,8,FW,20,29,17
Stimmbezirk 08,8,FW,21,28,18
Stimmbezirk 08,8,FW,22,26,25
Stimmbezirk 08,8,FW,23,26,26
Stimmbezirk 08,8,FW,24,25,27
Stimmbezirk 08,8,FW,25,25,28
Stimmbezirk 08,8,FW,26,30,14
Stimmbezirk 08,8,FW,27,25,29
Stimmbezirk 08,8,FW,28,28,19
Stimmbezirk 08,8,FW,29,24,30
Stimmbezirk 08,8,FW,30,45,3
Stimmbezirk 08,8,Grüne,1,88,1
Stimmbezirk 08,8,Grüne,2,63,3
Stimmbezirk 08,8,Grüne,3,87,2
Stimmbezirk 08,8,Grüne,4,62,4
Stimmbezirk 08,8,Grüne,5,57,5
Stimmbezirk 08,8,Grüne,6,55,7
Stimmbezirk 08,8,Grüne,7,57,6
Stimmbezirk 08,8,Grüne,8,49,9
Stimmbezirk 08,8,Grüne,9,50,8
Stimmbezirk 08,8,Grüne,10,40,12
Stimmbezirk 08,8,Grüne,11,36,16
Stimmbezirk 08,8,Grüne,12,36,17
Stimmbezirk 08,8,Grüne,13,36,18
Stimmbezirk 08,8,Grüne,14,33,20
Stimmbezirk 08,8,Grüne,15,41,10
Stimmbezirk 08,8,Grüne,16,33,21
Stimmbezirk 08,8,Grüne,17,41,11
Stimmbezirk 08,8,Grüne,18,40,13
Stimmbezirk 08,8,Grüne,19,39,14
Stimmbezirk 08,8,Grüne,20,35,19
Stimmbezirk 08,8,Grüne,21,28,26
Stimmbezirk 08,8,Grüne,22,28,27
Stimmbezirk 08,8,Grüne,23,29,25
Stimmbezirk 08,8,Grüne,24,28,28
Stimmbezirk 08,8,Grüne,25,32,22
Stimmbezirk 08,8,Grüne,26,37,15
Stimmbezirk 08,8,Grüne,27,31,24
Stimmbezirk 08,8,Grüne,28,32,23
Stimmbezirk 08,8,Grüne,29,26,29
Stimmbezirk 08,8,Grüne,30,26,30
Stimmbezirk 08,8,SPD,1,122,1
Stimmbezirk 08,8,SPD,2,54,4
Stimmbezirk 08,8,SPD,3,76,2
Stimmbezirk 08,8,SPD,4,54,5
Stimmbezirk 08,8,SPD,5,60,3
Stimmbezirk 08,8,SPD,6,48,7
Stimmbezirk 08,8,SPD,7,50,6
Stimmbezirk 08,8,SPD,8,38,10
Stimmbezirk 08,8,SPD,9,46,8
Stimmbezirk 08,8,SPD,10,37,11
Stimmbezirk 08,8,SPD,11,30,18
Stimmbezirk 08,8,SPD,12,27,21
